SiteCode,DateTime,DurationNS,ScaledValue
CLDP0127,2022-03-20T00:00:00.000Z,3600000000,5.237481676149368
CLDP0127,2022-03-20T01:00:00.000Z,3600000000,5.519623757112027
CLDP0127,2022-03-20T02:00:00.000Z,3600000000,5.926057504741351
CLDP0127,2022-03-20T03:00:00.000Z,3600000000,6.080179142959913
CLDP0127,2022-03-20T04:00:00.000Z,3600000000,6.813499928879738
CLDP0127,2022-03-20T05:00:00.000Z,3600000000,7.915967116522789
CLDP0127,2022-03-20T06:00:00.000Z,3600000000,8.961259895690283
CLDP0127,2022-03-20T07:00:00.000Z,3600000000,10.352083712069193
CLDP0127,2022-03-20T08:00:00.000Z,3600000000,12.09154545431137
CLDP0127,2022-03-20T09:00:00.000Z,3600000000,13.413387831894559
CLDP0127,2022-03-20T10:00:00.000Z,3600000000,15.748827888218564
CLDP0127,2022-03-20T11:00:00.000Z,3600000000,17.082477651723227
CLDP0127,2022-03-20T12:00:00.000Z,3600000000,17.93962397025824
CLDP0127,2022-03-20T13:00:00.000Z,3600000000,19.129561257112027
CLDP0127,2022-03-20T14:00:00.000Z,3600000000,18.67745046185255
CLDP0127,2022-03-20T15:00:00.000Z,3600000000,19.521612540394923
CLDP0127,2022-03-20T16:00:00.000Z,3600000000,19.646791923400336
CLDP0127,2022-03-20T17:00:00.000Z,3600000000,19.630812013299128
CLDP0127,2022-03-20T18:00:00.000Z,3600000000,23.691220738577844
CLDP0127,2022-03-20T19:00:00.000Z,3600000000,25.902835440087323
CLDP0127,2022-03-20T20:00:00.000Z,3600000000,25.47376278374536
CLDP0127,2022-03-20T21:00:00.000Z,3600000000,27.37289499245882
CLDP0127,2022-03-20T22:00:00.000Z,3600000000,28.586603337931635
CLDP0127,2022-03-20T23:00:00.000Z,3600000000,28.58054424719811
CLDP0127,2022-03-21T00:00:00.000Z,3600000000,31.089628996849058
CLDP0127,2022-03-21T01:00:00.000Z,3600000000,31.557207065224645
CLDP0127,2022-03-21T02:00:00.000Z,3600000000,32.70160727228437
CLDP0127,2022-03-21T03:00:00.000Z,3600000000,32.920605140328405
CLDP0127,2022-03-21T04:00:00.000Z,3600000000,32.998164447546
CLDP0127,2022-03-21T05:00:00.000Z,3600000000,33.775729559262594
CLDP0127,2022-03-21T06:00:00.000Z,3600000000,38.17244758447011
CLDP0127,2022-03-21T07:00:00.000Z,3600000000,40.0358331823349
CLDP0127,2022-03-21T08:00:00.000Z,3600000000,39.12640661239624
CLDP0127,2022-03-21T09:00:00.000Z,3600000000,35.77270800113678
CLDP0127,2022-03-21T10:00:00.000Z,3600000000,28.03515567620595
CLDP0127,2022-03-21T11:00:00.000Z,3600000000,26.18302753061056
CLDP0127,2022-03-21T12:00:00.000Z,3600000000,21.437321541820257
CLDP0127,2022-03-21T13:00:00.000Z,3600000000,21.677207286059858
CLDP0127,2022-03-21T14:00:00.000Z,3600000000,21.047832107692955
CLDP0127,2022-03-21T15:00:00.000Z,3600000000,19.917109406143425
CLDP0127,2022-03-21T16:00:00.000Z,3600000000,19.913027281463144
CLDP0127,2022-03-21T17:00:00.000Z,3600000000,20.697254302501676
CLDP0127,2022-03-21T18:00:00.000Z,3600000000,21.55697277799249
CLDP0127,2022-03-21T19:00:00.000Z,3600000000,23.339088541666666
CLDP0127,2022-03-21T20:00:00.000Z,3600000000,24.350937584936617
CLDP0127,2022-03-21T21:00:00.000Z,3600000000,24.487499954700468
CLDP0127,2022-03-21T22:00:00.000Z,3600000000,25.852382721900938
CLDP0127,2022-03-21T23:00:00.000Z,3600000000,28.881992074251173
CLDP0127,2022-03-22T00:00:00.000Z,3600000000,36.16839892903328
CLDP0127,2022-03-22T01:00:00.000Z,3600000000,38.127146411857595
CLDP0127,2022-03-22T02:00:00.000Z,3600000000,41.76691765438079
CLDP0127,2022-03-22T03:00:00.000Z,3600000000,44.19360009113312
CLDP0127,2022-03-22T04:00:00.000Z,3600000000,45.71375423456191
CLDP0127,2022-03-22T05:00:00.000Z,3600000000,46.939850890720905
CLDP0127,2022-03-22T06:00:00.000Z,3600000000,46.450814094123835
CLDP0127,2022-03-22T07:00:00.000Z,3600000000,46.12756
CLDP0127,2022-03-22T08:00:00.000Z,3600000000,41.61414318824767
CLDP0127,2022-03-22T09:00:00.000Z,3600000000,35.61851266509056
CLDP0127,2022-03-22T10:00:00.000Z,3600000000,30.5010813657856
CLDP0127,2022-03-22T11:00:00.000Z,3600000000,26.83905188570976
CLDP0127,2022-03-22T12:00:00.000Z,3600000000,20.109396951112746
CLDP0127,2022-03-22T13:00:00.000Z,3600000000,20.61324856561184
CLDP0127,2022-03-22T14:00:00.000Z,3600000000,20.170607940611838
CLDP0127,2022-03-22T15:00:00.000Z,3600000000,18.387398662099837
CLDP0127,2022-03-22T16:00:00.000Z,3600000000,17.537022669384477
CLDP0127,2022-03-22T17:00:00.000Z,3600000000,18.08994410806656
CLDP0127,2022-03-22T18:00:00.000Z,3600000000,20.259641855702398
CLDP0127,2022-03-22T19:00:00.000Z,3600000000,23.011096142802238
CLDP0127,2022-03-22T20:00:00.000Z,3600000000,29.011279452190397
CLDP0127,2022-03-22T21:00:00.000Z,3600000000,31.80016799527168
CLDP0127,2022-03-22T22:00:00.000Z,3600000000,33.97796002465248
CLDP0127,2022-03-22T23:00:00.000Z,3600000000,35.08380299850464
CLDP0127,2022-03-23T00:00:00.000Z,3600000000,35.287410315828325
CLDP0127,2022-03-23T01:00:00.000Z,3600000000,37.648770934467315
CLDP0127,2022-03-23T02:00:00.000Z,3600000000,41.56840391109467
CLDP0127,2022-03-23T03:00:00.000Z,3600000000,44.62581293180466
CLDP0127,2022-03-23T04:00:00.000Z,3600000000,44.56076132085799
CLDP0127,2022-03-23T05:00:00.000Z,3600000000,46.807986772041325
CLDP0127,2022-03-23T06:00:00.000Z,3600000000,50.46327460029602
CLDP0127,2022-03-23T07:00:00.000Z,3600000000,51.56204990976333
CLDP0127,2022-03-23T08:00:00.000Z,3600000000,48.12911830547333
CLDP0127,2022-03-23T09:00:00.000Z,3600000000,39.52756865976334
CLDP0127,2022-03-23T10:00:00.000Z,3600000000,28.963245695858006
CLDP0127,2022-03-23T11:00:00.000Z,3600000000,22.176625956730845
CLDP0127,2022-03-23T12:00:00.000Z,3600000000,19.344531456213
CLDP0127,2022-03-23T13:00:00.000Z,3600000000,20.246969832544327
CLDP0127,2022-03-23T14:00:00.000Z,3600000000,19.594007117075243
CLDP0127,2022-03-23T15:00:00.000Z,3600000000,20.047084793787004
CLDP0127,2022-03-23T16:00:00.000Z,3600000000,19.70172178476334
CLDP0127,2022-03-23T17:00:00.000Z,3600000000,20.584644903402335
CLDP0127,2022-03-23T18:00:00.000Z,3600000000,23.060140463905338
CLDP0127,2022-03-23T19:00:00.000Z,3600000000,24.718947293787004
CLDP0127,2022-03-23T20:00:00.000Z,3600000000,30.523969042772567
CLDP0127,2022-03-23T21:00:00.000Z,3600000000,31.344121346597674
CLDP0127,2022-03-23T22:00:00.000Z,3600000000,36.90127206819534
