SiteCode,DateTime,DurationNS,ScaledValue
CLDP0018,2022-03-20T00:00:00.000Z,3600000000,2.217259797209761
CLDP0018,2022-03-20T01:00:00.000Z,3600000000,2.780311247954044
CLDP0018,2022-03-20T02:00:00.000Z,3600000000,3.214720056447258
CLDP0018,2022-03-20T03:00:00.000Z,3600000000,3.488245618415421
CLDP0018,2022-03-20T04:00:00.000Z,3600000000,3.886171048966322
CLDP0018,2022-03-20T05:00:00.000Z,3600000000,4.924337454144853
CLDP0018,2022-03-20T06:00:00.000Z,3600000000,5.729654353200307
CLDP0018,2022-03-20T07:00:00.000Z,3600000000,8.742248144156003
CLDP0018,2022-03-20T08:00:00.000Z,3600000000,9.108222884210676
CLDP0018,2022-03-20T09:00:00.000Z,3600000000,14.032003417671813
CLDP0018,2022-03-20T10:00:00.000Z,3600000000,16.434425434402797
CLDP0018,2022-03-20T11:00:00.000Z,3600000000,17.996528085145087
CLDP0018,2022-03-20T12:00:00.000Z,3600000000,20.531695451388156
CLDP0018,2022-03-20T13:00:00.000Z,3600000000,21.67359859769995
CLDP0018,2022-03-20T14:00:00.000Z,3600000000,21.59787988656218
CLDP0018,2022-03-20T15:00:00.000Z,3600000000,20.29790532570715
CLDP0018,2022-03-20T16:00:00.000Z,3600000000,19.443006603730815
CLDP0018,2022-03-20T17:00:00.000Z,3600000000,19.77165770577084
CLDP0018,2022-03-20T18:00:00.000Z,3600000000,20.441217529819326
CLDP0018,2022-03-20T19:00:00.000Z,3600000000,23.511558186158265
CLDP0018,2022-03-20T20:00:00.000Z,3600000000,24.58634782669761
CLDP0018,2022-03-20T21:00:00.000Z,3600000000,26.192628958328918
CLDP0018,2022-03-20T22:00:00.000Z,3600000000,26.276322858467974
CLDP0018,2022-03-20T23:00:00.000Z,3600000000,26.41602252189897
CLDP0018,2022-03-21T00:00:00.000Z,3600000000,22.82808956426123
CLDP0018,2022-03-21T01:00:00.000Z,3600000000,24.210872198234913
CLDP0018,2022-03-21T02:00:00.000Z,3600000000,24.14420512292696
CLDP0018,2022-03-21T03:00:00.000Z,3600000000,28.649278470602898
CLDP0018,2022-03-21T04:00:00.000Z,3600000000,29.937629417939615
CLDP0018,2022-03-21T05:00:00.000Z,3600000000,33.47479646309562
CLDP0018,2022-03-21T06:00:00.000Z,3600000000,35.34078671932222
CLDP0018,2022-03-21T07:00:00.000Z,3600000000,38.1307785153389
CLDP0018,2022-03-21T08:00:00.000Z,3600000000,37.674880838394174
CLDP0018,2022-03-21T09:00:00.000Z,3600000000,32.38408010420592
CLDP0018,2022-03-21T10:00:00.000Z,3600000000,25.04753994887525
CLDP0018,2022-03-21T11:00:00.000Z,3600000000,14.268343817103995
