SiteCode,DateTime,DurationNS,ScaledValue
CLDP0196,2022-03-20T00:00:00.000Z,3600000000,4.826252867251634
CLDP0196,2022-03-20T01:00:00.000Z,3600000000,5.151919925877452
CLDP0196,2022-03-20T02:00:00.000Z,3600000000,5.36857991296351
CLDP0196,2022-03-20T03:00:00.000Z,3600000000,6.300895029517582
CLDP0196,2022-03-20T04:00:00.000Z,3600000000,7.183107458162308
CLDP0196,2022-03-20T05:00:00.000Z,3600000000,8.159431588327886
CLDP0196,2022-03-20T06:00:00.000Z,3600000000,12.539348872417214
CLDP0196,2022-03-20T07:00:00.000Z,3600000000,13.38973927168846
CLDP0196,2022-03-20T08:00:00.000Z,3600000000,13.310522954022886
CLDP0196,2022-03-20T09:00:00.000Z,3600000000,17.544872149288658
CLDP0196,2022-03-20T10:00:00.000Z,3600000000,21.18679114049673
CLDP0196,2022-03-20T11:00:00.000Z,3600000000,24.566880559621534
CLDP0196,2022-03-20T12:00:00.000Z,3600000000,25.80841978099346
CLDP0196,2022-03-20T13:00:00.000Z,3600000000,26.703496488642696
CLDP0196,2022-03-20T14:00:00.000Z,3600000000,28.267510502052303
CLDP0196,2022-03-20T15:00:00.000Z,3600000000,28.210637499999997
CLDP0196,2022-03-20T16:00:00.000Z,3600000000,26.793545666837694
CLDP0196,2022-03-20T17:00:00.000Z,3600000000,28.07048558316231
CLDP0196,2022-03-20T18:00:00.000Z,3600000000,33.87832762551308
CLDP0196,2022-03-20T19:00:00.000Z,3600000000,36.351636929157806
CLDP0196,2022-03-20T20:00:00.000Z,3600000000,38.08220921490193
CLDP0196,2022-03-20T21:00:00.000Z,3600000000,40.40704755074638
CLDP0196,2022-03-20T22:00:00.000Z,3600000000,45.24417599897386
CLDP0196,2022-03-20T23:00:00.000Z,3600000000,42.929976869869236
CLDP0196,2022-03-21T00:00:00.000Z,3600000000,43.299765625
CLDP0196,2022-03-21T01:00:00.000Z,3600000000,45.265803477423525
CLDP0196,2022-03-21T02:00:00.000Z,3600000000,45.90282110895429
CLDP0196,2022-03-21T03:00:00.000Z,3600000000,48.421937730312344
CLDP0196,2022-03-21T04:00:00.000Z,3600000000,49.05425740122795
CLDP0196,2022-03-21T05:00:00.000Z,3600000000,48.63201772553579
CLDP0196,2022-03-21T06:00:00.000Z,3600000000,50.99649952292442
CLDP0196,2022-03-21T07:00:00.000Z,3600000000,51.36252342104912
CLDP0196,2022-03-21T08:00:00.000Z,3600000000,48.139468684196466
CLDP0196,2022-03-21T09:00:00.000Z,3600000000,41.40919642857143
CLDP0196,2022-03-21T10:00:00.000Z,3600000000,36.457445296049116
CLDP0196,2022-03-21T11:00:00.000Z,3600000000,28.638651964323863
CLDP0196,2022-03-21T12:00:00.000Z,3600000000,28.514898412823673
CLDP0196,2022-03-21T13:00:00.000Z,3600000000,24.752781381607054
CLDP0196,2022-03-21T14:00:00.000Z,3600000000,22.847195115089416
CLDP0196,2022-03-21T15:00:00.000Z,3600000000,23.239093885719775
CLDP0196,2022-03-21T16:00:00.000Z,3600000000,23.048804580569268
CLDP0196,2022-03-21T17:00:00.000Z,3600000000,23.742731893743787
CLDP0196,2022-03-21T18:00:00.000Z,3600000000,24.98781225323677
CLDP0196,2022-03-21T19:00:00.000Z,3600000000,28.057773437499996
CLDP0196,2022-03-21T20:00:00.000Z,3600000000,30.763867022991185
CLDP0196,2022-03-21T21:00:00.000Z,3600000000,34.89362486839294
CLDP0196,2022-03-21T22:00:00.000Z,3600000000,36.29272302627563
CLDP0196,2022-03-21T23:00:00.000Z,3600000000,36.210554572343824
CLDP0196,2022-03-22T00:00:00.000Z,3600000000,46.02747143455505
CLDP0196,2022-03-22T01:00:00.000Z,3600000000,47.69642103864396
CLDP0196,2022-03-22T02:00:00.000Z,3600000000,51.3426416191101
CLDP0196,2022-03-22T03:00:00.000Z,3600000000,56.63944055366515
CLDP0196,2022-03-22T04:00:00.000Z,3600000000,60.02562892757415
CLDP0196,2022-03-22T05:00:00.000Z,3600000000,61.85026161212921
CLDP0196,2022-03-22T06:00:00.000Z,3600000000,63.84170443935394
CLDP0196,2022-03-22T07:00:00.000Z,3600000000,62.95610592520577
CLDP0196,2022-03-22T08:00:00.000Z,3600000000,54.07491878234862
CLDP0196,2022-03-22T09:00:00.000Z,3600000000,43.31660954908371
CLDP0196,2022-03-22T10:00:00.000Z,3600000000,28.665905177574157
CLDP0196,2022-03-22T11:00:00.000Z,3600000000,21.004359060754773
CLDP0196,2022-03-22T12:00:00.000Z,3600000000,24.46403299530983
CLDP0196,2022-03-22T13:00:00.000Z,3600000000,22.263157189245224
CLDP0196,2022-03-22T14:00:00.000Z,3600000000,21.782565221967698
CLDP0196,2022-03-22T15:00:00.000Z,3600000000,22.08532376396179
CLDP0196,2022-03-22T16:00:00.000Z,3600000000,25.245283364497592
CLDP0196,2022-03-22T17:00:00.000Z,3600000000,23.279244691598073
CLDP0196,2022-03-22T18:00:00.000Z,3600000000,24.60806324770927
CLDP0196,2022-03-22T19:00:00.000Z,3600000000,24.830722988328933
CLDP0196,2022-03-22T20:00:00.000Z,3600000000,31.439229200916287
CLDP0196,2022-03-22T21:00:00.000Z,3600000000,36.1180187360382
CLDP0196,2022-03-22T22:00:00.000Z,3600000000,42.4710069239589
CLDP0196,2022-03-22T23:00:00.000Z,3600000000,48.56490811452865
CLDP0196,2022-03-23T00:00:00.000Z,3600000000,54.40321159227644
CLDP0196,2022-03-23T01:00:00.000Z,3600000000,55.22164111026763
CLDP0196,2022-03-23T02:00:00.000Z,3600000000,58.19652971351624
CLDP0196,2022-03-23T03:00:00.000Z,3600000000,60.211861590271
CLDP0196,2022-03-23T04:00:00.000Z,3600000000,60.380235779767716
CLDP0196,2022-03-23T05:00:00.000Z,3600000000,63.03727698783875
CLDP0196,2022-03-23T06:00:00.000Z,3600000000,66.45887329513549
CLDP0196,2022-03-23T07:00:00.000Z,3600000000,73.34845468837737
CLDP0196,2022-03-23T08:00:00.000Z,3600000000,68.25600555058072
CLDP0196,2022-03-23T09:00:00.000Z,3600000000,57.955996762161256
CLDP0196,2022-03-23T10:00:00.000Z,3600000000,41.07394546743393
CLDP0196,2022-03-23T11:00:00.000Z,3600000000,32.06594760655404
CLDP0196,2022-03-23T12:00:00.000Z,3600000000,21.21872321722984
CLDP0196,2022-03-23T13:00:00.000Z,3600000000,20.853627131080625
CLDP0196,2022-03-23T14:00:00.000Z,3600000000,23.156739971351623
CLDP0196,2022-03-23T15:00:00.000Z,3600000000,23.389542278852463
CLDP0196,2022-03-23T16:00:00.000Z,3600000000,23.133545582027438
CLDP0196,2022-03-23T17:00:00.000Z,3600000000,24.433656192201884
CLDP0196,2022-03-23T18:00:00.000Z,3600000000,26.533665311622624
CLDP0196,2022-03-23T19:00:00.000Z,3600000000,28.787813638916017
CLDP0196,2022-03-23T20:00:00.000Z,3600000000,31.957707286891935
CLDP0196,2022-03-23T21:00:00.000Z,3600000000,35.64560896310806
CLDP0196,2022-03-23T22:00:00.000Z,3600000000,41.04387917621612
CLDP0196,2022-03-23T23:00:00.000Z,3600000000,44.4775024587822
CLDP0196,2022-03-24T00:00:00.000Z,3600000000,47.991428518581394
CLDP0196,2022-03-24T01:00:00.000Z,3600000000,48.71912031211853
CLDP0196,2022-03-24T02:00:00.000Z,3600000000,50.92080446319581
CLDP0196,2022-03-24T03:00:00.000Z,3600000000,43.25801875239781
CLDP0196,2022-03-24T04:00:00.000Z,3600000000,44.7152917965889
CLDP0196,2022-03-24T05:00:00.000Z,3600000000,46.51569179506302
CLDP0196,2022-03-24T06:00:00.000Z,3600000000,48.035192964363105
CLDP0196,2022-03-24T07:00:00.000Z,3600000000,51.55558906517029
CLDP0196,2022-03-24T08:00:00.000Z,3600000000,50.84825312576294
CLDP0196,2022-03-24T09:00:00.000Z,3600000000,48.223476337214876
CLDP0196,2022-03-24T10:00:00.000Z,3600000000,36.27509101552964
CLDP0196,2022-03-24T11:00:00.000Z,3600000000,24.1243191961016
CLDP0196,2022-03-24T12:00:00.000Z,3600000000,24.995367579174044
CLDP0196,2022-03-24T13:00:00.000Z,3600000000,24.731479465811592
CLDP0196,2022-03-24T14:00:00.000Z,3600000000,23.44024531517029
CLDP0196,2022-03-24T15:00:00.000Z,3600000000,21.555712238121032
CLDP0196,2022-03-24T16:00:00.000Z,3600000000,23.298778709650037
CLDP0196,2022-03-24T17:00:00.000Z,3600000000,24.19745156364441
CLDP0196,2022-03-24T18:00:00.000Z,3600000000,26.88431133069992
CLDP0196,2022-03-24T19:00:00.000Z,3600000000,33.29410156059265
CLDP0196,2022-03-24T20:00:00.000Z,3600000000,42.13325937881471
CLDP0196,2022-03-24T21:00:00.000Z,3600000000,52.11433359775543
CLDP0196,2022-03-24T22:00:00.000Z,3600000000,58.68594583435058
CLDP0196,2022-03-24T23:00:00.000Z,3600000000,64.3405656211853
CLDP0196,2022-03-25T00:00:00.000Z,3600000000,65.41288872547148
CLDP0196,2022-03-25T01:00:00.000Z,3600000000,66.52975624999998
CLDP0196,2022-03-25T02:00:00.000Z,3600000000,66.80145231761931
CLDP0196,2022-03-25T03:00:00.000Z,3600000000,73.90691795701979
CLDP0196,2022-03-25T04:00:00.000Z,3600000000,71.27080665369033
CLDP0196,2022-03-25T05:00:00.000Z,3600000000,72.0590336299351
CLDP0196,2022-03-25T06:00:00.000Z,3600000000,73.50454385452268
CLDP0196,2022-03-25T07:00:00.000Z,3600000000,75.9699537938799
CLDP0196,2022-03-25T08:00:00.000Z,3600000000,86.45476644678112
CLDP0196,2022-03-25T09:00:00.000Z,3600000000,73.06362499999999
CLDP0196,2022-03-25T10:00:00.000Z,3600000000,46.557472060884734
CLDP0196,2022-03-25T11:00:00.000Z,3600000000,40.34633503279685
CLDP0196,2022-03-25T12:00:00.000Z,3600000000,37.05844907727921
CLDP0196,2022-03-25T13:00:00.000Z,3600000000,30.66398785862922
CLDP0196,2022-03-25T14:00:00.000Z,3600000000,23.31691066086292
CLDP0196,2022-03-25T15:00:00.000Z,3600000000,15.5317354067564
CLDP0196,2022-03-25T16:00:00.000Z,3600000000,11.633037185966966
CLDP0196,2022-03-25T17:00:00.000Z,3600000000,11.27390928534269
CLDP0196,2022-03-25T18:00:00.000Z,3600000000,12.031963337421416
CLDP0196,2022-03-25T19:00:00.000Z,3600000000,15.04788450956344
CLDP0196,2022-03-25T20:00:00.000Z,3600000000,18.889862098366873
CLDP0196,2022-03-25T21:00:00.000Z,3600000000,28.740491656756397
CLDP0196,2022-03-25T22:00:00.000Z,3600000000,38.26207772130965
CLDP0196,2022-03-25T23:00:00.000Z,3600000000,44.69441351642608
CLDP0196,2022-03-26T00:00:00.000Z,3600000000,43.89895012831688
CLDP0196,2022-03-26T01:00:00.000Z,3600000000,47.48470757699013
CLDP0196,2022-03-26T02:00:00.000Z,3600000000,46.51883077294486
CLDP0196,2022-03-26T03:00:00.000Z,3600000000,47.42079614734649
CLDP0196,2022-03-26T04:00:00.000Z,3600000000,48.88402880883217
CLDP0196,2022-03-26T05:00:00.000Z,3600000000,51.207897627694265
CLDP0196,2022-03-26T06:00:00.000Z,3600000000,51.484206763267515
CLDP0196,2022-03-26T07:00:00.000Z,3600000000,48.127183775663376
CLDP0196,2022-03-26T08:00:00.000Z,3600000000,40.05081994867325
CLDP0196,2022-03-26T09:00:00.000Z,3600000000,34.2219217710495
CLDP0196,2022-03-26T10:00:00.000Z,3600000000,27.974957576990125
CLDP0196,2022-03-26T11:00:00.000Z,3600000000,23.197592165589334
CLDP0196,2022-03-26T12:00:00.000Z,3600000000,15.031247410178183
CLDP0196,2022-03-26T13:00:00.000Z,3600000000,12.386499068915846
CLDP0196,2022-03-26T14:00:00.000Z,3600000000,11.77513738772273
CLDP0196,2022-03-26T15:00:00.000Z,3600000000,16.04133373274122
CLDP0196,2022-03-26T16:00:00.000Z,3600000000,16.518865732192996
CLDP0196,2022-03-26T17:00:00.000Z,3600000000,15.123510408469611
CLDP0196,2022-03-26T18:00:00.000Z,3600000000,17.220207459628583
CLDP0196,2022-03-26T19:00:00.000Z,3600000000,23.93761678063869
CLDP0196,2022-03-26T20:00:00.000Z,3600000000,27.604104152321813
CLDP0196,2022-03-26T21:00:00.000Z,3600000000,32.043413291811945
CLDP0196,2022-03-26T22:00:00.000Z,3600000000,32.83137163949013
CLDP0196,2022-03-26T23:00:00.000Z,3600000000,26.39651785099506
CLDP0196,2022-03-27T00:00:00.000Z,3600000000,14.675660114932061
CLDP0196,2022-03-27T01:00:00.000Z,3600000000,15.53272518888201
CLDP0196,2022-03-27T02:00:00.000Z,3600000000,19.971754930353164
CLDP0196,2022-03-27T03:00:00.000Z,3600000000,19.463259369945522
CLDP0196,2022-03-27T04:00:00.000Z,3600000000,19.90225476760864
CLDP0196,2022-03-27T05:00:00.000Z,3600000000,19.737741779375078
CLDP0196,2022-03-27T06:00:00.000Z,3600000000,14.75175846979618
CLDP0196,2022-03-27T07:00:00.000Z,3600000000,11.38495517952442
CLDP0196,2022-03-27T08:00:00.000Z,3600000000,11.27938519630432
CLDP0196,2022-03-27T09:00:00.000Z,3600000000,11.087222744968958
CLDP0196,2022-03-27T10:00:00.000Z,3600000000,11.81823215520382
CLDP0196,2022-03-27T11:00:00.000Z,3600000000,12.392268912744523
CLDP0196,2022-03-27T12:00:00.000Z,3600000000,12.162214391779898
CLDP0196,2022-03-27T13:00:00.000Z,3600000000,12.504437255883216
CLDP0196,2022-03-27T14:00:00.000Z,3600000000,12.1006318246603
CLDP0196,2022-03-27T15:00:00.000Z,3600000000,10.92748519630432
CLDP0196,2022-03-27T16:00:00.000Z,3600000000,11.718631956863403
CLDP0196,2022-03-27T17:00:00.000Z,3600000000,13.290933467268943
CLDP0196,2022-03-27T18:00:00.000Z,3600000000,13.032287171983718
CLDP0196,2022-03-27T19:00:00.000Z,3600000000,13.459028664425443
CLDP0196,2022-03-27T20:00:00.000Z,3600000000,17.061102303695677
CLDP0196,2022-03-27T21:00:00.000Z,3600000000,17.491739968967437
CLDP0196,2022-03-27T22:00:00.000Z,3600000000,18.177065131711956
CLDP0196,2022-03-27T23:00:00.000Z,3600000000,20.556349061366486
CLDP0196,2022-03-28T00:00:00.000Z,3600000000,36.07727244606018
CLDP0196,2022-03-28T01:00:00.000Z,3600000000,39.461699028778064
CLDP0196,2022-03-28T02:00:00.000Z,3600000000,38.480575169590544
CLDP0196,2022-03-28T03:00:00.000Z,3600000000,37.34560715827941
CLDP0196,2022-03-28T04:00:00.000Z,3600000000,40.85585714285714
CLDP0196,2022-03-28T05:00:00.000Z,3600000000,41.78430776977538
CLDP0196,2022-03-28T06:00:00.000Z,3600000000,42.92816687049866
CLDP0196,2022-03-28T07:00:00.000Z,3600000000,44.78210485610961
CLDP0196,2022-03-28T08:00:00.000Z,3600000000,44.52183701438903
